station,name,latitude,longitude,elevation,date,prcp,tobs,month,day,year
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/10/10,0,78,10,10,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/11/10,0,77,10,11,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/12/10,0,79,10,12,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/13/10,0,78,10,13,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/15/10,0,78,10,15,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/16/10,0,77,10,16,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/17/10,0,76,10,17,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/18/10,0,76,10,18,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/19/10,0.07,72,10,19,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/20/10,0,74,10,20,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/21/10,0,80,10,21,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/22/10,0,77,10,22,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/23/10,0,75,10,23,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/24/10,0,78,10,24,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/25/10,0,78,10,25,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/26/10,0.07,76,10,26,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/27/10,0.05,79,10,27,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/28/10,0.06,78,10,28,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/29/10,0.03,78,10,29,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/30/10,0.02,77,10,30,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/31/10,0,76,10,31,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/1/10,0.01,75,11,1,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/2/10,0.01,73,11,2,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/4/10,0.060640394,73,11,4,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/5/10,0,77,11,5,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/6/10,0,76,11,6,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/7/10,0,77,11,7,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/8/10,0,76,11,8,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/9/10,0,73,11,9,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/10/10,0.23,73,11,10,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/11/10,0,77,11,11,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/12/10,0,77,11,12,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/13/10,0,76,11,13,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/16/10,0,73,11,16,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/17/10,0,73,11,17,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/19/10,0.060640394,72,11,19,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/20/10,0.03,69,11,20,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/21/10,0,69,11,21,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/22/10,0,68,11,22,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/23/10,0,69,11,23,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/24/10,0,76,11,24,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/25/10,0,76,11,25,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/27/10,0,75,11,27,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/28/10,0,74,11,28,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/29/10,0,69,11,29,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,11/30/10,0,74,11,30,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/1/10,0.04,76,12,1,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/3/10,0,74,12,3,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/4/10,0,74,12,4,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/6/10,0,64,12,6,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/7/10,0,64,12,7,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/8/10,0,67,12,8,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/9/10,0,77,12,9,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/10/10,1.58,66,12,10,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/11/10,0.77,69,12,11,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/12/10,0,68,12,12,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/13/10,0,68,12,13,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/14/10,0,71,12,14,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/15/10,0,74,12,15,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/16/10,0,67,12,16,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/17/10,0,66,12,17,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/18/10,0,69,12,18,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/19/10,1.4,71,12,19,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/23/10,0,70,12,23,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/24/10,0,70,12,24,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/26/10,0.07531401,74,12,26,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/27/10,0.13,74,12,27,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/28/10,0.55,71,12,28,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/29/10,0.06,75,12,29,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/30/10,0.01,75,12,30,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,12/31/10,0,72,12,31,2010
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/1/11,0,69,1,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/2/11,0,72,1,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/3/11,0,74,1,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/4/11,0,73,1,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/5/11,0,64,1,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/6/11,0.01,65,1,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/7/11,0,68,1,7,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/8/11,0,62,1,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/9/11,0,58,1,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/10/11,0,73,1,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/11/11,0.09,60,1,11,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/13/11,0.040085837,68,1,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/14/11,0.03,76,1,14,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/15/11,0,68,1,15,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/16/11,0,66,1,16,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/17/11,0,64,1,17,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/18/11,0,64,1,18,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/19/11,0.03,64,1,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/20/11,0,76,1,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/21/11,0,75,1,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/22/11,0,68,1,22,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/23/11,0,68,1,23,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/24/11,0,72,1,24,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/25/11,0,63,1,25,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/27/11,0,68,1,27,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/28/11,0,75,1,28,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/29/11,0,65,1,29,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/30/11,0,64,1,30,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,1/31/11,0.22,68,1,31,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/1/11,0,68,2,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/2/11,0,66,2,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/3/11,0,67,2,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/4/11,0,64,2,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/5/11,0,65,2,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/6/11,0,75,2,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/7/11,1.29,68,2,7,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/8/11,1.3,71,2,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/9/11,0,71,2,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/10/11,0.29,71,2,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/12/11,0.067361111,68,2,12,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/13/11,0,68,2,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/14/11,0.04,72,2,14,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/15/11,0.05,70,2,15,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/16/11,0,74,2,16,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/19/11,0,67,2,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/20/11,1.72,71,2,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/21/11,0,71,2,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/22/11,0.82,71,2,22,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/23/11,0,74,2,23,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/24/11,0.2,68,2,24,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/25/11,0,71,2,25,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/26/11,0,69,2,26,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/27/11,0,69,2,27,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,2/28/11,0,68,2,28,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/1/11,0.1,68,3,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/2/11,0,72,3,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/3/11,0,74,3,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/4/11,0.88,72,3,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/5/11,0.4,69,3,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/6/11,0.03,70,3,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/8/11,0.089012876,72,3,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/9/11,0.2,71,3,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/10/11,0.15,71,3,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/12/11,0,72,3,12,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/13/11,0,70,3,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/14/11,0,71,3,14,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/16/11,0,76,3,16,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/17/11,0.01,73,3,17,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/18/11,0.05,74,3,18,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/19/11,0.01,74,3,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/20/11,0.02,74,3,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/21/11,0,74,3,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/22/11,0.02,74,3,22,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/23/11,0,74,3,23,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/24/11,0.06,73,3,24,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/25/11,0,74,3,25,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/26/11,0,74,3,26,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/27/11,0,73,3,27,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/28/11,0.04,74,3,28,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/30/11,0,75,3,30,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,3/31/11,0,74,3,31,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/1/11,0.05,74,4,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/2/11,0.04,75,4,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/3/11,0,74,4,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/4/11,0,75,4,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/5/11,0,74,4,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/6/11,0.09,70,4,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/7/11,1.11,70,4,7,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/8/11,0.36,70,4,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/9/11,0.02,76,4,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/10/11,0,76,4,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/11/11,0,76,4,11,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/12/11,0,76,4,12,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/13/11,0,70,4,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/15/11,0,77,4,15,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/16/11,0.12,74,4,16,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/17/11,0,73,4,17,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/18/11,0,76,4,18,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/19/11,0,76,4,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/20/11,0,74,4,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/21/11,0,77,4,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/22/11,0,77,4,22,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/23/11,0,78,4,23,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/24/11,0,77,4,24,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/25/11,0,77,4,25,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/26/11,0,76,4,26,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/27/11,0,77,4,27,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/29/11,0,78,4,29,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,4/30/11,0.04,76,4,30,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/1/11,0,77,5,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/2/11,0,77,5,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/3/11,2.1,70,5,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/4/11,0.02,76,5,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/5/11,0.12,74,5,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/6/11,0.12,72,5,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/7/11,0.55,74,5,7,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/8/11,0.55,73,5,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/9/11,0.02,75,5,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/10/11,0.11,75,5,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/11/11,0.1,75,5,11,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/12/11,0,76,5,12,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/13/11,0,77,5,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/14/11,0,78,5,14,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/15/11,0,77,5,15,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/16/11,0,78,5,16,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/17/11,0,77,5,17,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/18/11,0,76,5,18,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/19/11,0.01,77,5,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/20/11,0,79,5,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/21/11,0,77,5,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/22/11,0.06,74,5,22,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/23/11,0.02,78,5,23,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/24/11,0,77,5,24,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/25/11,0,79,5,25,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/26/11,0,78,5,26,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/27/11,0,78,5,27,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/28/11,0,77,5,28,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/29/11,0,78,5,29,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/30/11,0,78,5,30,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,5/31/11,0.05,73,5,31,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/1/11,0.07,77,6,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/2/11,0,78,6,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/3/11,0.56,73,6,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/4/11,0.89,70,6,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/5/11,0,76,6,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/6/11,0,77,6,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/7/11,0,77,6,7,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/8/11,0.03,77,6,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/9/11,0.01,77,6,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/10/11,0,78,6,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/11/11,0,77,6,11,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/12/11,0,77,6,12,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/13/11,0,78,6,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/14/11,0,78,6,14,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/15/11,0,77,6,15,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/17/11,0,78,6,17,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/18/11,0,78,6,18,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/19/11,0.05,75,6,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/20/11,0.06,76,6,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/21/11,0.07,76,6,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/24/11,0.022660944,77,6,24,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/25/11,0,78,6,25,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/26/11,0,76,6,26,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/27/11,0.01,77,6,27,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/28/11,0.01,75,6,28,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,6/29/11,0,77,6,29,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/1/11,0.05,77,7,1,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/2/11,0.02,78,7,2,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/3/11,0,78,7,3,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/4/11,0,78,7,4,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/5/11,0.01,78,7,5,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/6/11,0.01,76,7,6,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/7/11,0.01,76,7,7,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/8/11,0,77,7,8,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/9/11,0.03,77,7,9,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/10/11,0.02,77,7,10,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/11/11,0,78,7,11,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/12/11,0,77,7,12,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/13/11,0.15,73,7,13,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/14/11,0,77,7,14,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/15/11,0,79,7,15,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/16/11,0,78,7,16,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/17/11,0.04,77,7,17,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/18/11,0,78,7,18,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/19/11,0,78,7,19,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/20/11,0,76,7,20,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/21/11,0.03,77,7,21,2011
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,7/23/11,0,78,7,23,2011
